AC1-7230-T3-ITS	T3_run5_new	ITS	403181
AC2-7291-T3-ITS	T3_run5_new	ITS	0
AC2-7474-T3-ITS	T3_run5_new	ITS	0
AC7-7032-T3-ITS	T3_run5_new	ITS	416474
AC7-7611-T3-ITS	T3_run5_new	ITS	198899
AC8-7453-T3-ITS	T3_run5_new	ITS	321752
AC8-7541-T3-ITS	T3_run5_new	ITS	458569
AC9-7099-T3-ITS	T3_run5_new	ITS	256631
AC9-7346-T3-ITS	T3_run5_new	ITS	281203
BB1-7232-T3-ITS	T3_run5_new	ITS	343329
BB1-7238-T3-ITS	T3_run5_new	ITS	519478
BB1-7409-T3-ITS	T3_run5_new	ITS	337870
BB2-7039-T3-ITS	T3_run5_new	ITS	281815
BB2-7055-T3-ITS	T3_run5_new	ITS	386336
BB2-7542-T3-ITS	T3_run5_new	ITS	432299
BB3-7126-T3-ITS	T3_run5_new	ITS	257949
BB5-7326-T3-ITS	T3_run5_new	ITS	492639
BB5-7412-T3-ITS	T3_run5_new	ITS	289230
BB7-7224-T3-ITS	T3_run5_new	ITS	374689
BB7-7227-T3-ITS	T3_run5_new	ITS	455762
BE2-7069-T3-ITS	T3_run5_new	ITS	323721
BE2-7510-T3-ITS	T3_run5_new	ITS	338760
BE3-7156-T3-ITS	T3_run5_new	ITS	417512
BE3-7514-T3-ITS	T3_run5_new	ITS	215825
BE4-7003-T3-ITS	T3_run5_new	ITS	399991
BE4-7607-T3-ITS	T3_run5_new	ITS	221170
BE5-7132-T3-ITS	T3_run5_new	ITS	320223
BE5-7509-T3-ITS	T3_run5_new	ITS	333255
BE7-7378-T3-ITS	T3_run5_new	ITS	320368
BE7-7455-T3-ITS	T3_run5_new	ITS	329642
BW10-7357-T3-ITS	T3_run5_new	ITS	424518
BW10-7396-T3-ITS	T3_run5_new	ITS	384327
BW10-7534-T3-ITS	T3_run5_new	ITS	419483
BW10-7633-T3-ITS	T3_run5_new	ITS	329833
BW2-7025-T3-ITS	T3_run5_new	ITS	301465
BW2-7261-T3-ITS	T3_run5_new	ITS	394402
BW3-7101-T3-ITS	T3_run5_new	ITS	390896
BW3-7594-T3-ITS	T3_run5_new	ITS	288052
BW6-7035-T3-ITS	T3_run5_new	ITS	389926
BW6-7284-T3-ITS	T3_run5_new	ITS	255127
BW6-7567-T3-ITS	T3_run5_new	ITS	389847
BW7-7506-T3-ITS	T3_run5_new	ITS	284330
BW7-7581-T3-ITS	T3_run5_new	ITS	447193
CG2-7072-T3-ITS	T3_run5_new	ITS	350505
CG2-7160-T3-ITS	T3_run5_new	ITS	346270
CG3-7382-T3-ITS	T3_run5_new	ITS	473205
CG3-7515-T3-ITS	T3_run5_new	ITS	558090
CG4-7097-T3-ITS	T3_run5_new	ITS	362080
CG4-7218-T3-ITS	T3_run5_new	ITS	438791
CG4-7406-T3-ITS	T3_run5_new	ITS	457966
CG6-7551-T3-ITS	T3_run5_new	ITS	419332
CG7-7197-T3-ITS	T3_run5_new	ITS	391026
CG7-7574-T3-ITS	T3_run5_new	ITS	357358
CG8-7544-T3-ITS	T3_run5_new	ITS	307144
CR10-7348-T3-ITS	T3_run5_new	ITS	566576
CR10-7497-T3-ITS	T3_run5_new	ITS	278700
CR10-7549-T3-ITS	T3_run5_new	ITS	321235
CR3-7445-T3-ITS	T3_run5_new	ITS	417073
CR3-7619-T3-ITS	T3_run5_new	ITS	258411
CR3-7642-T3-ITS	T3_run5_new	ITS	467041
CR4-7135-T3-ITS	T3_run5_new	ITS	311551
