AC1-7050-T2-ITS	T2_run3_new	ITS	328627
AC1-7230-T2-ITS	T2_run3_new	ITS	699881
AC2-7049-T2-ITS	T2_run3_new	ITS	164528
AC2-7291-T2-ITS	T2_run3_new	ITS	481284
AC7-7439-T2-ITS	T2_run3_new	ITS	326297
AC7-7611-T2-ITS	T2_run3_new	ITS	398281
AC8-7184-T2-ITS	T2_run3_new	ITS	383944
AC8-7453-T2-ITS	T2_run3_new	ITS	309103
AC9-7099-T2-ITS	T2_run3_new	ITS	394212
AC9-7660-T2-ITS	T2_run3_new	ITS	234947
BB1-7232-T2-ITS	T2_run3_new	ITS	311628
BB1-7504-T2-ITS	T2_run3_new	ITS	727546
BB2-7039-T2-ITS	T2_run3_new	ITS	260439
BB2-7055-T2-ITS	T2_run3_new	ITS	345075
BB2-7542-T2-ITS	T2_run3_new	ITS	409186
BB3-7657-T2-ITS	T2_run3_new	ITS	717947
BB5-7326-T2-ITS	T2_run3_new	ITS	299312
BB5-7600-T2-ITS	T2_run3_new	ITS	278270
BB7-7181-T2-ITS	T2_run3_new	ITS	419745
BB7-7224-T2-ITS	T2_run3_new	ITS	242971
BB7-7227-T2-ITS	T2_run3_new	ITS	538204
BE2-7069-T2-ITS	T2_run3_new	ITS	282495
BE2-7141-T2-ITS	T2_run3_new	ITS	298873
BE2-7500-T2-ITS	T2_run3_new	ITS	284818
BE3-7245-T2-ITS	T2_run3_new	ITS	194844
BE3-7514-T2-ITS	T2_run3_new	ITS	294038
BE4-7003-T2-ITS	T2_run3_new	ITS	606319
BE4-7663-T2-ITS	T2_run3_new	ITS	299496
BE5-7132-T2-ITS	T2_run3_new	ITS	170945
BE5-7146-T2-ITS	T2_run3_new	ITS	292191
BE7-7019-T2-ITS	T2_run3_new	ITS	175154
BE7-7455-T2-ITS	T2_run3_new	ITS	241253
BE7-7585-T2-ITS	T2_run3_new	ITS	260297
BW10-7357-T2-ITS	T2_run3_new	ITS	411202
BW10-7534-T2-ITS	T2_run3_new	ITS	514661
BW10-7633-T2-ITS	T2_run3_new	ITS	371502
BW2-7261-T2-ITS	T2_run3_new	ITS	255920
BW2-7628-T2-ITS	T2_run3_new	ITS	390997
BW3-7101-T2-ITS	T2_run3_new	ITS	377742
BW3-7429-T2-ITS	T2_run3_new	ITS	343310
BW3-7594-T2-ITS	T2_run3_new	ITS	192871
BW6-7035-T2-ITS	T2_run3_new	ITS	177269
BW6-7567-T2-ITS	T2_run3_new	ITS	209431
BW7-7581-T2-ITS	T2_run3_new	ITS	264764
BW7-7593-T2-ITS	T2_run3_new	ITS	402327
CG2-7072-T2-ITS	T2_run3_new	ITS	359611
CG2-7148-T2-ITS	T2_run3_new	ITS	433189
CG3-7376-T2-ITS	T2_run3_new	ITS	277740
CG3-7515-T2-ITS	T2_run3_new	ITS	260783
CG4-7097-T2-ITS	T2_run3_new	ITS	232989
CG4-7218-T2-ITS	T2_run3_new	ITS	233083
CG4-7406-T2-ITS	T2_run3_new	ITS	262133
CG4-7425-T2-ITS	T2_run3_new	ITS	231588
CG6-7344-T2-ITS	T2_run3_new	ITS	840255
CG6-7551-T2-ITS	T2_run3_new	ITS	326063
CG7-7197-T2-ITS	T2_run3_new	ITS	219859
CG7-7434-T2-ITS	T2_run3_new	ITS	242483
CG8-7084-T2-ITS	T2_run3_new	ITS	430659
CR10-7348-T2-ITS	T2_run3_new	ITS	378858
CR10-7497-T2-ITS	T2_run3_new	ITS	378073
CR10-7549-T2-ITS	T2_run3_new	ITS	241589
CR3-7338-T2-ITS	T2_run3_new	ITS	493292
CR3-7642-T2-ITS	T2_run3_new	ITS	266642
CR4-7135-T2-ITS	T2_run3_new	ITS	354695
CR4-7211-T2-ITS	T2_run3_new	ITS	295583
CR7-7183-T2-ITS	T2_run3_new	ITS	335560
CR7-7648-T2-ITS	T2_run3_new	ITS	578761
CR9-7389-T2-ITS	T2_run3_new	ITS	272661
CR9-7469-T2-ITS	T2_run3_new	ITS	245713
EP4-Amp-Blank-T2-ITS	T2_run3_new	ITS	12069
EP4-DNAblank-T2-ITS	T2_run3_new	ITS	16736
EP4-Idx-Blank-T2-ITS	T2_run3_new	ITS	77460
EP4-Pine-Rep1-T2-ITS	T2_run3_new	ITS	283870
EP4-Pine-Rep2-T2-ITS	T2_run3_new	ITS	212549
EP4-Pine-Rep3-T2-ITS	T2_run3_new	ITS	748946
EP4-Syn-Extr-T2-ITS	T2_run3_new	ITS	503234
EP4-Syn-Rep1-T2-ITS	T2_run3_new	ITS	206711
EP4-Syn-Rep2-T2-ITS	T2_run3_new	ITS	234679
EP4-Syn-Rep3-T2-ITS	T2_run3_new	ITS	192889
EP4-Syn-Rep4-T2-ITS	T2_run3_new	ITS	437798
EP6-Amp-Blank-T2-ITS	T2_run3_new	ITS	104293
EP6-DNAblank-T2-ITS	T2_run3_new	ITS	86284
EP6-Idx-Blank-T2-ITS	T2_run3_new	ITS	93577
EP6-Pine-Rep1-T2-ITS	T2_run3_new	ITS	240088
EP6-Pine-Rep2-T2-ITS	T2_run3_new	ITS	257043
