AC1-7230-T3-ITS	T3_run5_new	ITS	404292
AC2-7291-T3-ITS	T3_run5_new	ITS	0
AC2-7474-T3-ITS	T3_run5_new	ITS	0
AC7-7032-T3-ITS	T3_run5_new	ITS	417771
AC7-7611-T3-ITS	T3_run5_new	ITS	199716
AC8-7453-T3-ITS	T3_run5_new	ITS	322801
AC8-7541-T3-ITS	T3_run5_new	ITS	459815
AC9-7099-T3-ITS	T3_run5_new	ITS	257663
AC9-7346-T3-ITS	T3_run5_new	ITS	282023
BB1-7232-T3-ITS	T3_run5_new	ITS	344381
BB1-7238-T3-ITS	T3_run5_new	ITS	520692
BB1-7409-T3-ITS	T3_run5_new	ITS	338859
BB2-7039-T3-ITS	T3_run5_new	ITS	282594
BB2-7055-T3-ITS	T3_run5_new	ITS	387241
BB2-7542-T3-ITS	T3_run5_new	ITS	433659
BB3-7126-T3-ITS	T3_run5_new	ITS	258563
BB5-7326-T3-ITS	T3_run5_new	ITS	493970
BB5-7412-T3-ITS	T3_run5_new	ITS	290098
BB7-7224-T3-ITS	T3_run5_new	ITS	375640
BB7-7227-T3-ITS	T3_run5_new	ITS	457025
BE2-7069-T3-ITS	T3_run5_new	ITS	324678
BE2-7510-T3-ITS	T3_run5_new	ITS	339811
BE3-7156-T3-ITS	T3_run5_new	ITS	418691
BE3-7514-T3-ITS	T3_run5_new	ITS	216425
BE4-7003-T3-ITS	T3_run5_new	ITS	401054
BE4-7607-T3-ITS	T3_run5_new	ITS	221847
BE5-7132-T3-ITS	T3_run5_new	ITS	321065
BE5-7509-T3-ITS	T3_run5_new	ITS	334092
BE7-7378-T3-ITS	T3_run5_new	ITS	321269
BE7-7455-T3-ITS	T3_run5_new	ITS	330687
BW10-7357-T3-ITS	T3_run5_new	ITS	425438
BW10-7396-T3-ITS	T3_run5_new	ITS	385369
BW10-7534-T3-ITS	T3_run5_new	ITS	420611
BW10-7633-T3-ITS	T3_run5_new	ITS	330632
BW2-7025-T3-ITS	T3_run5_new	ITS	302387
BW2-7261-T3-ITS	T3_run5_new	ITS	395472
BW3-7101-T3-ITS	T3_run5_new	ITS	391945
BW3-7594-T3-ITS	T3_run5_new	ITS	288745
BW6-7035-T3-ITS	T3_run5_new	ITS	391046
BW6-7284-T3-ITS	T3_run5_new	ITS	255918
BW6-7567-T3-ITS	T3_run5_new	ITS	390939
BW7-7506-T3-ITS	T3_run5_new	ITS	285146
BW7-7581-T3-ITS	T3_run5_new	ITS	448431
CG2-7072-T3-ITS	T3_run5_new	ITS	351534
CG2-7160-T3-ITS	T3_run5_new	ITS	347334
CG3-7382-T3-ITS	T3_run5_new	ITS	474762
CG3-7515-T3-ITS	T3_run5_new	ITS	559575
CG4-7097-T3-ITS	T3_run5_new	ITS	363101
CG4-7218-T3-ITS	T3_run5_new	ITS	439633
CG4-7406-T3-ITS	T3_run5_new	ITS	459129
CG6-7551-T3-ITS	T3_run5_new	ITS	420366
CG7-7197-T3-ITS	T3_run5_new	ITS	392182
CG7-7574-T3-ITS	T3_run5_new	ITS	358340
CG8-7544-T3-ITS	T3_run5_new	ITS	308023
CR10-7348-T3-ITS	T3_run5_new	ITS	568145
CR10-7497-T3-ITS	T3_run5_new	ITS	279422
CR10-7549-T3-ITS	T3_run5_new	ITS	322349
CR3-7445-T3-ITS	T3_run5_new	ITS	418751
CR3-7619-T3-ITS	T3_run5_new	ITS	259058
CR3-7642-T3-ITS	T3_run5_new	ITS	468205
CR4-7135-T3-ITS	T3_run5_new	ITS	312349
CR4-7671-T3-ITS	T3_run5_new	ITS	373483
CR7-7154-T3-ITS	T3_run5_new	ITS	225196
CR7-7648-T3-ITS	T3_run5_new	ITS	220555
CR9-7320-T3-ITS	T3_run5_new	ITS	302668
CR9-7389-T3-ITS	T3_run5_new	ITS	386041
EP7-Amp-Blank-T3-ITS	T3_run5_new	ITS	57456
EP7-DNAblank-T3-ITS	T3_run5_new	ITS	123306
EP7-Idx-Blank-T3-ITS	T3_run5_new	ITS	29732
EP7-Pine-Rep1-T3-ITS	T3_run5_new	ITS	273127
EP7-Pine-Rep2-T3-ITS	T3_run5_new	ITS	369824
EP7-Pine-Rep3-T3-ITS	T3_run5_new	ITS	162655
EP7-Syn-Extr-T3-ITS	T3_run5_new	ITS	195522
EP7-Syn-Rep1-T3-ITS	T3_run5_new	ITS	181506
EP7-Syn-Rep2-T3-ITS	T3_run5_new	ITS	231596
EP7-Syn-Rep3-T3-ITS	T3_run5_new	ITS	262871
EP7-Syn-Rep4-T3-ITS	T3_run5_new	ITS	168224
EP9-Amp-Blank-T3-ITS	T3_run5_new	ITS	13376
EP9-DNAblank-T3-ITS	T3_run5_new	ITS	47955
EP9-Idx-Blank-T3-ITS	T3_run5_new	ITS	114640
EP9-Pine-Rep1-T3-ITS	T3_run5_new	ITS	442593
EP9-Pine-Rep2-T3-ITS	T3_run5_new	ITS	391597
EP9-Pine-Rep3-T3-ITS	T3_run5_new	ITS	465880
EP9-Syn-Extr-T3-ITS	T3_run5_new	ITS	309245
EP9-Syn-Rep1-T3-ITS	T3_run5_new	ITS	233092
EP9-Syn-Rep2-T3-ITS	T3_run5_new	ITS	253039
EP9-Syn-Rep3-T3-ITS	T3_run5_new	ITS	214702
EP9-Syn-Rep4-T3-ITS	T3_run5_new	ITS	298628
GC1-7085-T3-ITS	T3_run5_new	ITS	375188
GC1-7128-T3-ITS	T3_run5_new	ITS	459089
GC1-7294-T3-ITS	T3_run5_new	ITS	392564
GC1-7368-T3-ITS	T3_run5_new	ITS	546653
GC2-7136-T3-ITS	T3_run5_new	ITS	519665
GC2-7507-T3-ITS	T3_run5_new	ITS	453308
GC5-7089-T3-ITS	T3_run5_new	ITS	393378
GC8-7367-T3-ITS	T3_run5_new	ITS	370326
GC8-7377-T3-ITS	T3_run5_new	ITS	296316
GC8-7582-T3-ITS	T3_run5_new	ITS	384335
GC9-7100-T3-ITS	T3_run5_new	ITS	533314
GC9-7537-T3-ITS	T3_run5_new	ITS	339497
GE1-7638-T3-ITS	T3_run5_new	ITS	233944
GE1-7647-T3-ITS	T3_run5_new	ITS	368806
GE2-7383-T3-ITS	T3_run5_new	ITS	345151
GE2-7483-T3-ITS	T3_run5_new	ITS	362197
GE2-7530-T3-ITS	T3_run5_new	ITS	400584
GE6-7040-T3-ITS	T3_run5_new	ITS	358543
GE6-7186-T3-ITS	T3_run5_new	ITS	378315
GE7-7423-T3-ITS	T3_run5_new	ITS	260629
GE7-7427-T3-ITS	T3_run5_new	ITS	395746
GE7-7575-T3-ITS	T3_run5_new	ITS	376835
GE7-7658-T3-ITS	T3_run5_new	ITS	334031
GE8-7645-T3-ITS	T3_run5_new	ITS	357881
GE9-7002-T3-ITS	T3_run5_new	ITS	326348
GE9-7272-T3-ITS	T3_run5_new	ITS	401666
GE9-7480-T3-ITS	T3_run5_new	ITS	334018
GT1-7384-T3-ITS	T3_run5_new	ITS	369867
GT1-7482-T3-ITS	T3_run5_new	ITS	361000
GT2-7200-T3-ITS	T3_run5_new	ITS	562331
GT2-7573-T3-ITS	T3_run5_new	ITS	354084
GT5-7253-T3-ITS	T3_run5_new	ITS	316566
GT5-7456-T3-ITS	T3_run5_new	ITS	355069
GT6-7349-T3-ITS	T3_run5_new	ITS	363447
GT6-7486-T3-ITS	T3_run5_new	ITS	289161
GT8-7254-T3-ITS	T3_run5_new	ITS	363094
GT8-7420-T3-ITS	T3_run5_new	ITS	318396
RM10-7324-T3-ITS	T3_run5_new	ITS	415398
RM10-7352-T3-ITS	T3_run5_new	ITS	330490
RM1-7391-T3-ITS	T3_run5_new	ITS	303370
RM1-7523-T3-ITS	T3_run5_new	ITS	433378
RM1-7665-T3-ITS	T3_run5_new	ITS	297549
RM3-7115-T3-ITS	T3_run5_new	ITS	336311
RM3-7538-T3-ITS	T3_run5_new	ITS	257244
RM3-7609-T3-ITS	T3_run5_new	ITS	321094
RM4-7358-T3-ITS	T3_run5_new	ITS	326977
RM4-7411-T3-ITS	T3_run5_new	ITS	561001
RM6-7031-T3-ITS	T3_run5_new	ITS	185525
RM6-7065-T3-ITS	T3_run5_new	ITS	414679
