AC1-7230-T1-ITS	T1_run2_new	ITS	351990
AC1-7329-T1-ITS	T1_run2_new	ITS	282705
AC2-7291-T1-ITS	T1_run2_new	ITS	333480
AC2-7464-T1-ITS	T1_run2_new	ITS	263018
AC7-7592-T1-ITS	T1_run2_new	ITS	479030
AC7-7611-T1-ITS	T1_run2_new	ITS	647037
AC8-7174-T1-ITS	T1_run2_new	ITS	113049
AC8-7453-T1-ITS	T1_run2_new	ITS	182824
AC9-7099-T1-ITS	T1_run2_new	ITS	326835
BB1-7232-T1-ITS	T1_run2_new	ITS	339049
BB1-7238-T1-ITS	T1_run2_new	ITS	617107
BB2-7039-T1-ITS	T1_run2_new	ITS	803990
BB2-7590-T1-ITS	T1_run2_new	ITS	195485
BB5-7171-T1-ITS	T1_run2_new	ITS	313742
BB5-7326-T1-ITS	T1_run2_new	ITS	267736
BB7-7227-T1-ITS	T1_run2_new	ITS	359772
BB7-7268-T1-ITS	T1_run2_new	ITS	455481
BE2-7069-T1-ITS	T1_run2_new	ITS	510257
BE2-7141-T1-ITS	T1_run2_new	ITS	719100
BE3-7237-T1-ITS	T1_run2_new	ITS	431838
BE3-7514-T1-ITS	T1_run2_new	ITS	296651
BE4-7003-T1-ITS	T1_run2_new	ITS	185166
BE4-7267-T1-ITS	T1_run2_new	ITS	537718
BE5-7334-T1-ITS	T1_run2_new	ITS	247416
BE7-7455-T1-ITS	T1_run2_new	ITS	266042
BE7-7585-T1-ITS	T1_run2_new	ITS	649002
BW10-7357-T1-ITS	T1_run2_new	ITS	249882
BW10-7396-T1-ITS	T1_run2_new	ITS	352771
BW2-7261-T1-ITS	T1_run2_new	ITS	266414
BW2-7362-T1-ITS	T1_run2_new	ITS	53115
BW3-7429-T1-ITS	T1_run2_new	ITS	218620
BW6-7173-T1-ITS	T1_run2_new	ITS	241033
BW7-7366-T1-ITS	T1_run2_new	ITS	90365
BW7-7581-T1-ITS	T1_run2_new	ITS	263977
CG2-7072-T1-ITS	T1_run2_new	ITS	260476
CG2-7208-T1-ITS	T1_run2_new	ITS	290758
CG3-7651-T1-ITS	T1_run2_new	ITS	394529
CG4-7097-T1-ITS	T1_run2_new	ITS	337418
CG4-7425-T1-ITS	T1_run2_new	ITS	303203
CG7-7197-T1-ITS	T1_run2_new	ITS	172625
CG7-7655-T1-ITS	T1_run2_new	ITS	169597
CG8-7522-T1-ITS	T1_run2_new	ITS	276473
CR10-7431-T1-ITS	T1_run2_new	ITS	484222
CR10-7549-T1-ITS	T1_run2_new	ITS	341913
CR3-7619-T1-ITS	T1_run2_new	ITS	349917
CR3-7642-T1-ITS	T1_run2_new	ITS	358609
CR4-7135-T1-ITS	T1_run2_new	ITS	172332
CR7-7648-T1-ITS	T1_run2_new	ITS	491979
CR7-7652-T1-ITS	T1_run2_new	ITS	287750
CR9-7298-T1-ITS	T1_run2_new	ITS	314795
CR9-7389-T1-ITS	T1_run2_new	ITS	166422
EP2-Amp-Blank-T1-ITS	T1_run2_new	ITS	75723
EP2-DNAblank-T1-ITS	T1_run2_new	ITS	110183
EP2-Idx-Blank-T1-ITS	T1_run2_new	ITS	49443
EP2-Pine-Rep1-T1-ITS	T1_run2_new	ITS	240401
EP2-Pine-Rep2-T1-ITS	T1_run2_new	ITS	265545
EP2-Pine-Rep3-T1-ITS	T1_run2_new	ITS	631160
EP2-Syn-Extr-T1-ITS	T1_run2_new	ITS	276598
EP2-Syn-Rep1-T1-ITS	T1_run2_new	ITS	279627
EP2-Syn-Rep2-T1-ITS	T1_run2_new	ITS	99475
EP2-Syn-Rep3-T1-ITS	T1_run2_new	ITS	494669
EP2-Syn-Rep4-T1-ITS	T1_run2_new	ITS	360356
GC1-7294-T1-ITS	T1_run2_new	ITS	133061
GC1-7368-T1-ITS	T1_run2_new	ITS	556794
GC2-7078-T1-ITS	T1_run2_new	ITS	353394
GC2-7136-T1-ITS	T1_run2_new	ITS	315224
GC5-7457-T1-ITS	T1_run2_new	ITS	708573
GC8-7367-T1-ITS	T1_run2_new	ITS	107751
GC8-7582-T1-ITS	T1_run2_new	ITS	280002
GC9-7100-T1-ITS	T1_run2_new	ITS	320250
GE1-7647-T1-ITS	T1_run2_new	ITS	247006
GE2-7555-T1-ITS	T1_run2_new	ITS	638352
GE6-7040-T1-ITS	T1_run2_new	ITS	448630
GE6-7205-T1-ITS	T1_run2_new	ITS	477121
GE7-7423-T1-ITS	T1_run2_new	ITS	380677
GE7-7427-T1-ITS	T1_run2_new	ITS	170972
GE9-7002-T1-ITS	T1_run2_new	ITS	86442
GE9-7272-T1-ITS	T1_run2_new	ITS	177066
GT1-7236-T1-ITS	T1_run2_new	ITS	125747
GT1-7482-T1-ITS	T1_run2_new	ITS	250469
GT2-7200-T1-ITS	T1_run2_new	ITS	154744
GT2-7297-T1-ITS	T1_run2_new	ITS	359446
GT5-7456-T1-ITS	T1_run2_new	ITS	340809
GT6-7486-T1-ITS	T1_run2_new	ITS	117431
GT6-7618-T1-ITS	T1_run2_new	ITS	397169
RM10-7202-T1-ITS	T1_run2_new	ITS	179630
RM10-7324-T1-ITS	T1_run2_new	ITS	444147
RM1-7391-T1-ITS	T1_run2_new	ITS	146352
RM1-7523-T1-ITS	T1_run2_new	ITS	409097
RM3-7609-T1-ITS	T1_run2_new	ITS	230774
RM3-7623-T1-ITS	T1_run2_new	ITS	262407
RM4-7358-T1-ITS	T1_run2_new	ITS	114058
RM4-7620-T1-ITS	T1_run2_new	ITS	487853
RM6-7065-T1-ITS	T1_run2_new	ITS	283039
RM6-7203-T1-ITS	T1_run2_new	ITS	276707
