AC1-7329-T2-ITS	T2_run4_new	ITS	553000
AC2-7464-T2-ITS	T2_run4_new	ITS	246891
AC2-7474-T2-ITS	T2_run4_new	ITS	329680
AC7-7032-T2-ITS	T2_run4_new	ITS	318473
AC7-7592-T2-ITS	T2_run4_new	ITS	293564
AC8-7174-T2-ITS	T2_run4_new	ITS	355786
AC8-7541-T2-ITS	T2_run4_new	ITS	251578
AC9-7142-T2-ITS	T2_run4_new	ITS	265672
AC9-7346-T2-ITS	T2_run4_new	ITS	210091
BB1-7238-T2-ITS	T2_run4_new	ITS	387625
BB1-7409-T2-ITS	T2_run4_new	ITS	331768
BB2-7590-T2-ITS	T2_run4_new	ITS	345475
BB3-7126-T2-ITS	T2_run4_new	ITS	422530
BB5-7171-T2-ITS	T2_run4_new	ITS	391649
BB5-7412-T2-ITS	T2_run4_new	ITS	398010
BB7-7268-T2-ITS	T2_run4_new	ITS	337072
BE2-7510-T2-ITS	T2_run4_new	ITS	219914
BE3-7156-T2-ITS	T2_run4_new	ITS	352897
BE3-7237-T2-ITS	T2_run4_new	ITS	469203
BE4-7267-T2-ITS	T2_run4_new	ITS	361857
BE4-7607-T2-ITS	T2_run4_new	ITS	484540
BE5-7334-T2-ITS	T2_run4_new	ITS	371407
BE5-7509-T2-ITS	T2_run4_new	ITS	273271
BE7-7378-T2-ITS	T2_run4_new	ITS	346501
BW10-7396-T2-ITS	T2_run4_new	ITS	412133
BW2-7025-T2-ITS	T2_run4_new	ITS	319826
BW2-7362-T2-ITS	T2_run4_new	ITS	351891
BW6-7173-T2-ITS	T2_run4_new	ITS	422229
BW6-7284-T2-ITS	T2_run4_new	ITS	467738
BW7-7366-T2-ITS	T2_run4_new	ITS	392154
BW7-7506-T2-ITS	T2_run4_new	ITS	266122
CG2-7160-T2-ITS	T2_run4_new	ITS	592894
CG2-7208-T2-ITS	T2_run4_new	ITS	468756
CG3-7382-T2-ITS	T2_run4_new	ITS	262471
CG3-7651-T2-ITS	T2_run4_new	ITS	202940
CG6-7014-T2-ITS	T2_run4_new	ITS	263955
CG7-7574-T2-ITS	T2_run4_new	ITS	356310
CG7-7655-T2-ITS	T2_run4_new	ITS	295283
CG8-7522-T2-ITS	T2_run4_new	ITS	379246
CG8-7544-T2-ITS	T2_run4_new	ITS	276505
CR10-7431-T2-ITS	T2_run4_new	ITS	181007
CR3-7445-T2-ITS	T2_run4_new	ITS	346866
CR3-7619-T2-ITS	T2_run4_new	ITS	296904
