AC2-7049-T1-ITS	T1_run1_new	ITS	177688
AC2-7474-T1-ITS	T1_run1_new	ITS	192371
AC7-7032-T1-ITS	T1_run1_new	ITS	204437
AC7-7439-T1-ITS	T1_run1_new	ITS	194716
AC8-7184-T1-ITS	T1_run1_new	ITS	101031
AC9-7346-T1-ITS	T1_run1_new	ITS	207890
AC9-7660-T1-ITS	T1_run1_new	ITS	235747
BB1-7504-T1-ITS	T1_run1_new	ITS	176753
BB2-7055-T1-ITS	T1_run1_new	ITS	165131
BB2-7542-T1-ITS	T1_run1_new	ITS	170974
BB3-7126-T1-ITS	T1_run1_new	ITS	146007
BB3-7657-T1-ITS	T1_run1_new	ITS	107853
BB5-7600-T1-ITS	T1_run1_new	ITS	117549
BB7-7181-T1-ITS	T1_run1_new	ITS	283404
BB7-7224-T1-ITS	T1_run1_new	ITS	132342
BE2-7500-T1-ITS	T1_run1_new	ITS	104815
BE3-7156-T1-ITS	T1_run1_new	ITS	167116
BE3-7245-T1-ITS	T1_run1_new	ITS	101205
BE4-7607-T1-ITS	T1_run1_new	ITS	164611
BE4-7663-T1-ITS	T1_run1_new	ITS	165554
BE5-7132-T1-ITS	T1_run1_new	ITS	131656
BE5-7146-T1-ITS	T1_run1_new	ITS	173240
BE5-7509-T1-ITS	T1_run1_new	ITS	153992
BW10-7534-T1-ITS	T1_run1_new	ITS	166160
BW10-7633-T1-ITS	T1_run1_new	ITS	150390
BW2-7025-T1-ITS	T1_run1_new	ITS	139907
BW2-7628-T1-ITS	T1_run1_new	ITS	219409
BW3-7101-T1-ITS	T1_run1_new	ITS	155853
BW6-7035-T1-ITS	T1_run1_new	ITS	164144
BW6-7284-T1-ITS	T1_run1_new	ITS	270261
BW6-7567-T1-ITS	T1_run1_new	ITS	158163
BW7-7506-T1-ITS	T1_run1_new	ITS	63634
BW7-7593-T1-ITS	T1_run1_new	ITS	215770
CG2-7148-T1-ITS	T1_run1_new	ITS	254988
CG2-7160-T1-ITS	T1_run1_new	ITS	123011
CG3-7376-T1-ITS	T1_run1_new	ITS	95902
