AC1-7230-T1-ITS	T1_run2_new	ITS	345039
AC1-7329-T1-ITS	T1_run2_new	ITS	281358
AC2-7291-T1-ITS	T1_run2_new	ITS	332463
AC2-7464-T1-ITS	T1_run2_new	ITS	262204
AC7-7592-T1-ITS	T1_run2_new	ITS	477625
AC7-7611-T1-ITS	T1_run2_new	ITS	638082
AC8-7174-T1-ITS	T1_run2_new	ITS	112617
AC8-7453-T1-ITS	T1_run2_new	ITS	181305
AC9-7099-T1-ITS	T1_run2_new	ITS	326113
BB1-7232-T1-ITS	T1_run2_new	ITS	338088
BB1-7238-T1-ITS	T1_run2_new	ITS	614885
BB2-7039-T1-ITS	T1_run2_new	ITS	800914
BB2-7590-T1-ITS	T1_run2_new	ITS	192743
BB5-7171-T1-ITS	T1_run2_new	ITS	312732
BB5-7326-T1-ITS	T1_run2_new	ITS	266768
BB7-7227-T1-ITS	T1_run2_new	ITS	357517
BB7-7268-T1-ITS	T1_run2_new	ITS	452602
BE2-7069-T1-ITS	T1_run2_new	ITS	509208
BE2-7141-T1-ITS	T1_run2_new	ITS	716352
BE3-7237-T1-ITS	T1_run2_new	ITS	429030
BE3-7514-T1-ITS	T1_run2_new	ITS	296018
BE4-7003-T1-ITS	T1_run2_new	ITS	184775
BE4-7267-T1-ITS	T1_run2_new	ITS	534836
BE5-7334-T1-ITS	T1_run2_new	ITS	246443
BE7-7455-T1-ITS	T1_run2_new	ITS	265468
BE7-7585-T1-ITS	T1_run2_new	ITS	643436
BW10-7357-T1-ITS	T1_run2_new	ITS	249080
BW10-7396-T1-ITS	T1_run2_new	ITS	351725
BW2-7261-T1-ITS	T1_run2_new	ITS	265386
BW2-7362-T1-ITS	T1_run2_new	ITS	52651
BW3-7429-T1-ITS	T1_run2_new	ITS	217544
BW6-7173-T1-ITS	T1_run2_new	ITS	239283
BW7-7366-T1-ITS	T1_run2_new	ITS	90140
BW7-7581-T1-ITS	T1_run2_new	ITS	263543
CG2-7072-T1-ITS	T1_run2_new	ITS	259113
CG2-7208-T1-ITS	T1_run2_new	ITS	289731
CG3-7651-T1-ITS	T1_run2_new	ITS	392787
CG4-7097-T1-ITS	T1_run2_new	ITS	334419
CG4-7425-T1-ITS	T1_run2_new	ITS	302233
CG7-7197-T1-ITS	T1_run2_new	ITS	171836
CG7-7655-T1-ITS	T1_run2_new	ITS	169147
CG8-7522-T1-ITS	T1_run2_new	ITS	275504
CR10-7431-T1-ITS	T1_run2_new	ITS	482270
CR10-7549-T1-ITS	T1_run2_new	ITS	340237
CR3-7619-T1-ITS	T1_run2_new	ITS	348296
CR3-7642-T1-ITS	T1_run2_new	ITS	357450
CR4-7135-T1-ITS	T1_run2_new	ITS	171975
CR7-7648-T1-ITS	T1_run2_new	ITS	487805
CR7-7652-T1-ITS	T1_run2_new	ITS	287007
CR9-7298-T1-ITS	T1_run2_new	ITS	308251
CR9-7389-T1-ITS	T1_run2_new	ITS	166102
EP2-Amp-Blank-T1-ITS	T1_run2_new	ITS	77
EP2-DNAblank-T1-ITS	T1_run2_new	ITS	134
EP2-Idx-Blank-T1-ITS	T1_run2_new	ITS	360
EP2-Pine-Rep1-T1-ITS	T1_run2_new	ITS	239740
EP2-Pine-Rep2-T1-ITS	T1_run2_new	ITS	264528
EP2-Pine-Rep3-T1-ITS	T1_run2_new	ITS	628284
EP2-Syn-Extr-T1-ITS	T1_run2_new	ITS	239063
EP2-Syn-Rep1-T1-ITS	T1_run2_new	ITS	265362
EP2-Syn-Rep2-T1-ITS	T1_run2_new	ITS	88754
EP2-Syn-Rep3-T1-ITS	T1_run2_new	ITS	480970
EP2-Syn-Rep4-T1-ITS	T1_run2_new	ITS	347356
GC1-7294-T1-ITS	T1_run2_new	ITS	132559
GC1-7368-T1-ITS	T1_run2_new	ITS	554328
GC2-7078-T1-ITS	T1_run2_new	ITS	352476
GC2-7136-T1-ITS	T1_run2_new	ITS	311110
GC5-7457-T1-ITS	T1_run2_new	ITS	706414
GC8-7367-T1-ITS	T1_run2_new	ITS	107434
GC8-7582-T1-ITS	T1_run2_new	ITS	279295
GC9-7100-T1-ITS	T1_run2_new	ITS	318942
GE1-7647-T1-ITS	T1_run2_new	ITS	246611
GE2-7555-T1-ITS	T1_run2_new	ITS	636255
GE6-7040-T1-ITS	T1_run2_new	ITS	447379
GE6-7205-T1-ITS	T1_run2_new	ITS	475305
GE7-7423-T1-ITS	T1_run2_new	ITS	379323
GE7-7427-T1-ITS	T1_run2_new	ITS	170484
GE9-7002-T1-ITS	T1_run2_new	ITS	86048
GE9-7272-T1-ITS	T1_run2_new	ITS	176814
GT1-7236-T1-ITS	T1_run2_new	ITS	125424
GT1-7482-T1-ITS	T1_run2_new	ITS	249890
GT2-7200-T1-ITS	T1_run2_new	ITS	154430
GT2-7297-T1-ITS	T1_run2_new	ITS	358789
GT5-7456-T1-ITS	T1_run2_new	ITS	339734
GT6-7486-T1-ITS	T1_run2_new	ITS	116616
GT6-7618-T1-ITS	T1_run2_new	ITS	396119
RM10-7202-T1-ITS	T1_run2_new	ITS	179271
RM10-7324-T1-ITS	T1_run2_new	ITS	443193
RM1-7391-T1-ITS	T1_run2_new	ITS	145851
RM1-7523-T1-ITS	T1_run2_new	ITS	408274
RM3-7609-T1-ITS	T1_run2_new	ITS	228780
RM3-7623-T1-ITS	T1_run2_new	ITS	261850
RM4-7358-T1-ITS	T1_run2_new	ITS	113682
RM4-7620-T1-ITS	T1_run2_new	ITS	485629
RM6-7065-T1-ITS	T1_run2_new	ITS	281546
RM6-7203-T1-ITS	T1_run2_new	ITS	275603
